merchant_id,merchant_name,category,mcc_code,country_code,interchange_fee_pct,risk_rating,onboarding_date,payout_settlement_days,is_chargeback_monitored,monthly_volume_est
M9904,SilverLine Ventures,E-Commerce & Marketplaces,5311,GB,0.0264,Low,2021-07-26,1,0,1131741.11
M2067,Cyber Holdings,Electronics & Computers,5732,US,0.0218,High,2020-12-10,2,0,1311340.27
M6581,Vertex Hub,Crypto & Digital Assets,6051,SG,0.0368,Extreme,2021-08-31,7,0,1803151.74
M3394,Apex Cloud,Electronics & Computers,5732,US,0.0246,Moderate,2021-04-10,2,0,13011.17
M7182,Vanguard Tech,Electronics & Computers,5732,AU,0.0258,Moderate,2022-09-15,3,0,1836661.18
M7982,Vertex Cloud,Electronics & Computers,5732,FR,0.0214,High,2021-02-08,3,0,297336.09
M8719,Beacon Store,Gaming & Virtual Goods,7995,US,0.0324,High,2024-01-19,7,1,193950.32
M1837,Global Direct,Grocery & Supermarket,5411,SG,0.0183,Low,2020-09-14,2,0,1510138.19
M5725,Beacon Direct,Travel & Airlines,4511,DE,0.0275,High,2020-02-25,3,1,1338269.23
M1740,Nexus Logistics,Financial Services & SaaS,5999,SG,0.027,Moderate,2020-10-02,1,0,2442288.58
M1273,Beacon Retail,Crypto & Digital Assets,6051,GB,0.0353,Extreme,2023-06-19,7,0,1001846.52
M9288,Alpha Cloud,E-Commerce & Marketplaces,5311,DE,0.0289,Low,2020-09-10,1,0,1475249.3
M2658,Global Direct,Financial Services & SaaS,5999,SG,0.0247,Moderate,2021-11-04,7,0,1060164.01
M7381,SilverLine Cafe,Electronics & Computers,5732,US,0.0205,Extreme,2024-01-16,1,1,1104192.79
M6414,Apex Pay,Gaming & Virtual Goods,7995,AU,0.0338,High,2021-08-02,3,0,1960423.7
M3849,Hyper Store,Food & Dining,5812,CA,0.0185,Low,2023-11-23,2,0,2029176.24
M1441,Starlight Cafe,Healthcare & Wellness,8099,US,0.0163,Low,2024-01-23,1,0,753343.06
M7330,Alpha Express,Food & Dining,5812,US,0.0182,Extreme,2023-05-04,7,0,1089950.71
M6564,Beacon Express,E-Commerce & Marketplaces,5311,AU,0.0271,Moderate,2021-04-17,2,0,704018.7
M4404,Beacon Mart,Grocery & Supermarket,5411,DE,0.0177,Low,2023-07-05,7,0,68765.25
M4016,Velocity Holdings,Grocery & Supermarket,5411,SG,0.0188,Low,2023-02-26,2,0,551545.07
M4895,Starlight Solutions,Food & Dining,5812,CA,0.023,Low,2023-11-13,1,0,2214408.62
M2872,Aero Direct,Food & Dining,5812,CA,0.0213,Low,2022-12-07,2,0,671886.23
M9454,Horizon Retail,Food & Dining,5812,DE,0.0172,Low,2022-12-18,2,0,1446784.69
M3258,Nexus Hub,Electronics & Computers,5732,GB,0.0257,Low,2024-02-23,3,0,1583634.63
M6058,Zenith Direct,Crypto & Digital Assets,6051,GB,0.0379,Moderate,2020-10-10,2,0,1415871.24
M6091,Horizon Store,Healthcare & Wellness,8099,US,0.0182,Low,2021-03-21,1,0,399528.68
M7111,Velocity Tech,Travel & Airlines,4511,AU,0.0258,High,2024-08-30,1,0,28411.92
M6282,Horizon Direct,Grocery & Supermarket,5411,US,0.0132,Low,2022-06-13,1,0,522146.61
M3747,Apex Store,Food & Dining,5812,GB,0.0178,Low,2020-06-16,3,0,116313.17
M5858,Starlight Solutions,Financial Services & SaaS,5999,GB,0.0294,Moderate,2022-04-12,7,0,1757985.92
M2160,Nova Holdings,Financial Services & SaaS,5999,SG,0.0268,Moderate,2023-06-23,2,0,52498.06
M1634,Swift Hub,Crypto & Digital Assets,6051,DE,0.0355,Extreme,2020-07-18,1,1,503493.62
M8216,Prime Express,Financial Services & SaaS,5999,US,0.0268,Low,2020-04-19,2,0,531386.93
M3453,SilverLine Hub,Crypto & Digital Assets,6051,SG,0.0425,Extreme,2021-03-28,1,0,1168584.11
M1871,Quantum Store,Financial Services & SaaS,5999,CA,0.0253,Moderate,2022-08-09,2,0,2448327.4
M7312,Starlight Ventures,Crypto & Digital Assets,6051,GB,0.0396,Extreme,2023-07-21,2,0,1102651.8
M1964,Prime Ventures,E-Commerce & Marketplaces,5311,FR,0.0237,Moderate,2023-12-26,3,0,1013961.58
M7344,SilverLine Solutions,Financial Services & SaaS,5999,IN,0.0268,Moderate,2020-05-25,7,0,626027.88
M2529,Summit Store,Gaming & Virtual Goods,7995,FR,0.0305,High,2020-08-05,2,0,712609.37
M3381,Swift Cafe,Gaming & Virtual Goods,7995,GB,0.0351,High,2021-12-12,1,0,904567.73
M6515,Cyber Store,Crypto & Digital Assets,6051,US,0.0392,Moderate,2020-09-17,2,0,1732207.07
M2277,Vertex Direct,Electronics & Computers,5732,US,0.024,Moderate,2020-06-17,7,0,1266955.49
M7377,Titan Direct,Gaming & Virtual Goods,7995,US,0.0294,High,2020-06-19,1,0,673276.66
M4782,Pulse Solutions,Food & Dining,5812,CA,0.0177,Low,2023-01-07,3,0,603943.8
M6875,Nova Hub,Crypto & Digital Assets,6051,DE,0.0423,Extreme,2020-06-19,1,1,1726395.79
M1498,Summit Tech,Financial Services & SaaS,5999,AU,0.0282,Moderate,2024-04-01,2,0,763237.73
M6265,Starlight Direct,Crypto & Digital Assets,6051,SG,0.0424,Extreme,2021-02-22,1,1,2360814.4
M1864,Prime Ventures,Grocery & Supermarket,5411,US,0.0148,Low,2024-06-14,1,0,1803227.2
M4908,Nova Hub,Grocery & Supermarket,5411,GB,0.0185,Low,2020-02-02,7,0,249399.88
M2590,BlueSky Pay,Electronics & Computers,5732,GB,0.0244,Moderate,2021-06-27,1,0,1344339.48
M9141,Aero Holdings,Electronics & Computers,5732,AU,0.0229,Moderate,2021-01-26,3,0,1839516.45
M7196,Titan Air,Grocery & Supermarket,5411,DE,0.0138,Low,2023-10-30,2,0,420631.46
M3201,Alpha Hub,Grocery & Supermarket,5411,DE,0.0188,Low,2022-10-31,1,0,157893.42
M1606,Nexus Foods,Crypto & Digital Assets,6051,US,0.0374,Extreme,2023-06-14,3,0,2199697.41
M1115,Zenith Air,E-Commerce & Marketplaces,5311,FR,0.0251,Moderate,2022-09-05,3,0,1479027.09
M5107,Vanguard Solutions,Crypto & Digital Assets,6051,US,0.0383,Extreme,2023-08-25,3,1,854293.75
M2893,Pulse Direct,Financial Services & SaaS,5999,US,0.0241,Moderate,2021-01-22,1,0,1513183.05
M4463,Pulse Retail,Food & Dining,5812,GB,0.0194,Low,2021-11-03,3,0,753078.87
M1621,Zenith Logistics,Electronics & Computers,5732,FR,0.0209,Moderate,2021-07-05,1,0,95661.44
M2163,Pioneer Foods,Travel & Airlines,4511,US,0.0256,High,2024-07-19,2,0,372577.16
M9942,Vertex Retail,Travel & Airlines,4511,CA,0.0286,High,2021-10-03,1,1,1519901.06
M7220,Nova Ventures,E-Commerce & Marketplaces,5311,AU,0.0214,High,2024-06-16,1,1,2454441.97
M3903,Vertex Direct,Financial Services & SaaS,5999,GB,0.0273,Moderate,2023-06-30,2,0,1352437.44
M8757,Vanguard Express,Food & Dining,5812,AU,0.0222,Low,2021-12-10,7,0,1487054.35
M6681,Titan Hub,Gaming & Virtual Goods,7995,SG,0.0314,High,2024-03-04,2,0,959219.33
M3257,Global Solutions,Electronics & Computers,5732,CA,0.0263,Moderate,2020-01-30,2,0,1504499.63
M3670,Hyper Store,Crypto & Digital Assets,6051,GB,0.0364,Extreme,2024-05-13,2,0,1848943.64
M7287,Nova Logistics,Gaming & Virtual Goods,7995,US,0.0307,High,2022-04-21,2,1,829668.7
M1319,Pulse Ventures,Travel & Airlines,4511,IN,0.0279,High,2022-01-28,3,1,396932.74
M6683,Starlight Cloud,Grocery & Supermarket,5411,CA,0.0131,Low,2024-07-06,1,0,953419.25
M8880,Aero Direct,Financial Services & SaaS,5999,IN,0.0226,Moderate,2022-11-14,3,0,2299730.2
M9900,Apex Air,Electronics & Computers,5732,IN,0.025,Moderate,2020-10-26,1,0,55838.38
M3843,Prime Pay,Electronics & Computers,5732,GB,0.0191,Moderate,2020-06-01,3,0,660998.18
M4457,Aero Store,Electronics & Computers,5732,FR,0.0252,Moderate,2024-06-16,1,0,1141875.76
M1325,BlueSky Air,Electronics & Computers,5732,CA,0.0194,Moderate,2022-04-27,7,0,1747708.46
M8824,Quantum Store,Grocery & Supermarket,5411,US,0.0134,Low,2020-10-10,2,0,2078504.01
M9058,Cyber Logistics,Food & Dining,5812,IN,0.0236,Low,2022-07-02,7,0,2295565.78
M1084,Nova Express,Food & Dining,5812,GB,0.0196,Low,2024-01-16,7,0,926051.35
M7933,Hyper Logistics,Grocery & Supermarket,5411,IN,0.0168,Low,2023-01-08,1,0,49758.89
M9254,Alpha Cafe,Electronics & Computers,5732,SG,0.0212,High,2022-03-30,1,1,1741224.89
M1608,Prime Store,Electronics & Computers,5732,US,0.0234,Moderate,2022-09-21,1,0,2344041.08
M2178,BlueSky Air,Gaming & Virtual Goods,7995,US,0.0295,High,2024-05-09,2,0,2321381.85
M5062,Nova Hub,Electronics & Computers,5732,US,0.0195,Moderate,2024-05-13,1,0,1391675.03
M8619,Vertex Store,Travel & Airlines,4511,US,0.033,High,2023-11-26,2,0,91207.88
M9384,Pioneer Pay,Gaming & Virtual Goods,7995,US,0.0317,Moderate,2020-04-01,2,0,874859.42
M9896,Global Logistics,Electronics & Computers,5732,GB,0.0233,Moderate,2024-07-01,1,0,695841.37
M3478,Apex Store,Healthcare & Wellness,8099,SG,0.0169,Moderate,2023-05-30,3,0,1827998.46
M1883,Prime Hub,Healthcare & Wellness,8099,AU,0.0155,Low,2022-07-19,1,0,1226487.16
M4748,Vertex Pay,Healthcare & Wellness,8099,US,0.0177,High,2022-04-24,7,0,2077709.72
M5082,Velocity Tech,Food & Dining,5812,US,0.0185,Low,2023-09-10,1,0,921788.25
M1603,Hyper Pay,Financial Services & SaaS,5999,DE,0.0269,Moderate,2022-11-29,1,0,696219.62
M3100,Apex Hub,E-Commerce & Marketplaces,5311,GB,0.0277,Moderate,2021-10-23,7,0,796139.18
M8071,SilverLine Tech,Grocery & Supermarket,5411,CA,0.0157,Low,2024-04-01,1,0,1503284.7
M9160,BlueSky Mart,Grocery & Supermarket,5411,US,0.0183,Low,2023-01-19,3,0,2160510.49
M2347,Cyber Store,Financial Services & SaaS,5999,AU,0.0286,Moderate,2020-04-19,7,0,1607449.04
M9209,Zenith Express,Electronics & Computers,5732,US,0.0198,Moderate,2024-01-17,1,0,1630206.94
M6499,Nova Mart,Financial Services & SaaS,5999,CA,0.0244,Moderate,2021-02-28,1,0,2134257.67
M9000,Titan Store,Gaming & Virtual Goods,7995,GB,0.0324,High,2022-04-12,1,0,2492421.51
M4569,Nova Express,Financial Services & SaaS,5999,AU,0.0245,Moderate,2024-05-20,2,0,676902.66
M8733,Aero Foods,Financial Services & SaaS,5999,IN,0.0236,Moderate,2024-08-28,7,0,340491.29
M6579,Nova Express,Healthcare & Wellness,8099,FR,0.0181,Low,2023-04-29,2,0,638856.18
M5723,Beacon Cafe,Healthcare & Wellness,8099,CA,0.0159,Low,2024-08-08,2,0,1215459.96
M2269,Pioneer Holdings,Healthcare & Wellness,8099,CA,0.017,Low,2024-02-13,7,0,648102.86
M1004,Quantum Tech,Food & Dining,5812,CA,0.0176,Low,2023-07-02,7,0,1589293.22
M6947,Nexus Solutions,Food & Dining,5812,DE,0.0197,Low,2021-11-07,2,0,100529.0
M5583,Nova Pay,Financial Services & SaaS,5999,IN,0.0272,Moderate,2023-05-14,3,0,16678.53
M9774,Vanguard Air,Grocery & Supermarket,5411,GB,0.015,Low,2020-06-25,1,0,712005.92
M4907,Vertex Direct,Healthcare & Wellness,8099,US,0.0224,Low,2021-05-09,3,0,601067.59
M2967,Cyber Mart,Grocery & Supermarket,5411,DE,0.02,Low,2022-03-12,2,0,1582951.15
M6002,Prime Pay,Electronics & Computers,5732,SG,0.0239,Moderate,2023-10-09,2,0,91553.85
M3500,BlueSky Cloud,Grocery & Supermarket,5411,DE,0.0194,High,2022-10-16,1,0,1135509.2
M3183,Starlight Air,Financial Services & SaaS,5999,US,0.0234,Moderate,2022-02-06,2,0,408824.76
M7714,Pulse Holdings,Electronics & Computers,5732,SG,0.0199,Moderate,2023-02-18,1,0,1400664.09
M6102,Nexus Express,Food & Dining,5812,US,0.0238,Moderate,2022-07-24,1,0,1619872.54
M2652,Vertex Cloud,Electronics & Computers,5732,FR,0.0237,Moderate,2024-08-22,1,0,2018191.24
M3427,Hyper Pay,Electronics & Computers,5732,SG,0.0262,Moderate,2022-07-17,7,0,2121227.9
M9385,Global Holdings,Food & Dining,5812,US,0.0163,Low,2022-08-27,2,0,1475006.47
M2659,Titan Logistics,Grocery & Supermarket,5411,CA,0.0179,Low,2022-11-22,2,0,1597092.24
M8002,Starlight Ventures,Grocery & Supermarket,5411,CA,0.0188,Extreme,2021-05-02,2,0,381672.86
M2365,SilverLine Direct,Electronics & Computers,5732,US,0.0206,Moderate,2024-06-17,2,0,80404.29
M5879,Titan Pay,Healthcare & Wellness,8099,US,0.0195,Low,2023-04-12,7,0,1944501.06
M5642,Nova Ventures,Healthcare & Wellness,8099,CA,0.0157,Low,2024-08-21,1,0,1116878.65
M7630,Nexus Retail,Electronics & Computers,5732,US,0.0204,Moderate,2020-12-30,1,0,1801872.72
M9582,Vertex Holdings,Food & Dining,5812,DE,0.0206,Low,2024-04-14,2,0,270908.97
M9104,Nexus Cloud,Gaming & Virtual Goods,7995,IN,0.0301,High,2021-07-05,3,0,311592.61
M9139,Pulse Foods,Electronics & Computers,5732,US,0.0219,Moderate,2020-05-20,1,0,132627.95
M8562,Swift Holdings,Financial Services & SaaS,5999,US,0.0252,Moderate,2022-12-10,1,0,1707316.92
M4140,Global Cafe,E-Commerce & Marketplaces,5311,US,0.0287,Moderate,2023-07-18,1,0,1306041.5
M9362,Nova Mart,Gaming & Virtual Goods,7995,AU,0.032,High,2021-05-23,7,0,718244.7
M7811,Aero Cafe,Financial Services & SaaS,5999,US,0.0227,Moderate,2021-06-13,2,0,148749.19
M4458,SilverLine Ventures,Crypto & Digital Assets,6051,US,0.0383,Extreme,2022-06-26,3,0,288792.89
M1297,Vanguard Express,Financial Services & SaaS,5999,US,0.0241,Moderate,2020-06-28,2,0,2273983.63
M5918,Alpha Solutions,Crypto & Digital Assets,6051,FR,0.0411,Extreme,2024-01-23,2,0,1388624.31
M2339,Pulse Foods,Financial Services & SaaS,5999,US,0.0245,Moderate,2022-05-09,1,0,164227.78
M1270,Aero Direct,Financial Services & SaaS,5999,US,0.0226,Moderate,2022-10-03,7,0,2080569.86
M6548,Velocity Solutions,Crypto & Digital Assets,6051,US,0.0429,Extreme,2021-07-13,1,1,1359168.85
M8100,Horizon Pay,Travel & Airlines,4511,US,0.0289,High,2021-04-27,3,0,2093693.8
M6125,Titan Logistics,Healthcare & Wellness,8099,GB,0.0208,Low,2022-06-02,3,0,154942.03
M6185,Aero Direct,Grocery & Supermarket,5411,FR,0.0148,Low,2022-11-08,2,0,1347540.31
M7470,Apex Logistics,Crypto & Digital Assets,6051,SG,0.0357,Extreme,2024-03-13,1,0,840799.13
M3857,Alpha Store,Healthcare & Wellness,8099,US,0.0225,Low,2022-01-16,2,0,45637.34
M2015,Alpha Foods,Financial Services & SaaS,5999,US,0.0261,Moderate,2022-07-22,3,0,418797.36
M5389,Nova Pay,Electronics & Computers,5732,US,0.0199,Moderate,2021-04-26,2,0,1441578.02
M9698,Velocity Air,Travel & Airlines,4511,DE,0.0301,High,2023-04-29,3,1,1469577.33
M3957,Cyber Cafe,Healthcare & Wellness,8099,IN,0.0205,Low,2021-12-02,2,0,251427.36
M1420,Cyber Air,Financial Services & SaaS,5999,SG,0.0284,Moderate,2022-08-03,3,0,1825988.58
M1383,Vertex Solutions,Gaming & Virtual Goods,7995,FR,0.031,High,2023-10-08,1,0,1052067.68
M2182,Velocity Store,Crypto & Digital Assets,6051,IN,0.0424,Extreme,2022-08-10,2,0,425334.32
M9171,Quantum Store,Travel & Airlines,4511,AU,0.0317,High,2021-11-11,7,1,1885975.07
M7487,Global Air,Crypto & Digital Assets,6051,FR,0.0398,Extreme,2021-05-26,2,0,1056960.89
M7215,Apex Retail,E-Commerce & Marketplaces,5311,IN,0.0251,Moderate,2023-09-24,1,0,502772.37
M9673,Quantum Hub,Gaming & Virtual Goods,7995,US,0.0335,High,2022-11-25,1,1,2285620.75
M6104,Summit Solutions,Gaming & Virtual Goods,7995,CA,0.0351,High,2021-02-20,2,0,656067.39
M2047,Pulse Cloud,Gaming & Virtual Goods,7995,AU,0.0299,High,2023-02-22,1,0,1653151.43
M7891,Prime Logistics,Gaming & Virtual Goods,7995,CA,0.0366,Low,2024-08-30,1,0,1729590.85
M8419,Quantum Cafe,E-Commerce & Marketplaces,5311,FR,0.022,Moderate,2023-06-09,1,0,492686.29
M3635,Summit Tech,Food & Dining,5812,US,0.0208,Low,2022-09-12,2,0,90805.14
M9369,Swift Retail,Grocery & Supermarket,5411,US,0.0197,Low,2021-07-19,1,0,2389977.14
M3916,Summit Hub,Food & Dining,5812,GB,0.0187,Low,2020-09-01,2,0,1932827.61
M1661,BlueSky Direct,Healthcare & Wellness,8099,US,0.0207,Low,2024-07-30,2,0,863047.08
M5535,Pulse Pay,E-Commerce & Marketplaces,5311,US,0.026,Moderate,2022-08-09,2,0,1147798.68
M8223,Swift Cloud,Financial Services & SaaS,5999,US,0.0267,Moderate,2020-04-11,2,0,1965255.17
M4679,Vertex Air,Healthcare & Wellness,8099,SG,0.0225,Low,2020-11-07,1,0,1991561.9
M6379,Aero Foods,Healthcare & Wellness,8099,US,0.0162,Low,2023-03-08,1,0,2120887.68
M7398,Summit Foods,Travel & Airlines,4511,US,0.0274,High,2024-01-19,1,0,845201.13
M5300,Zenith Cloud,E-Commerce & Marketplaces,5311,US,0.0232,Extreme,2020-10-19,1,0,826678.78
M6219,Hyper Cloud,Financial Services & SaaS,5999,US,0.0255,Moderate,2020-08-26,2,0,55138.72
M3187,Quantum Hub,Food & Dining,5812,US,0.0195,Low,2020-08-10,2,0,1025663.38
M2417,Velocity Direct,E-Commerce & Marketplaces,5311,AU,0.0231,Moderate,2024-08-03,2,0,2021037.24
M9752,Pioneer Cloud,E-Commerce & Marketplaces,5311,US,0.0244,Moderate,2023-11-22,1,0,2383724.4
M1652,Global Pay,Travel & Airlines,4511,GB,0.0329,High,2022-11-06,7,0,982129.48
M9408,Beacon Mart,Healthcare & Wellness,8099,GB,0.0194,Extreme,2023-09-29,3,0,2489155.57
M6391,Alpha Logistics,Crypto & Digital Assets,6051,US,0.0359,Extreme,2024-03-04,2,0,1594888.24
M5347,Velocity Air,Travel & Airlines,4511,GB,0.0304,Extreme,2021-07-25,1,0,384456.27
M2136,Pioneer Cafe,E-Commerce & Marketplaces,5311,GB,0.0237,Moderate,2021-07-14,3,0,1096318.49
M8754,SilverLine Store,Electronics & Computers,5732,SG,0.0219,Moderate,2024-08-27,1,0,2496728.85
M8303,Nova Ventures,E-Commerce & Marketplaces,5311,SG,0.0268,Moderate,2023-08-14,2,0,914545.16
M2606,Pulse Direct,Grocery & Supermarket,5411,US,0.0125,Low,2024-03-08,7,0,2212705.64
M1983,Pioneer Holdings,Gaming & Virtual Goods,7995,IN,0.0368,High,2023-03-23,2,0,1619107.25
M7194,Velocity Express,Grocery & Supermarket,5411,US,0.013,Low,2023-06-16,1,0,1763087.78
M1451,Cyber Holdings,Travel & Airlines,4511,US,0.0329,High,2023-02-05,2,0,503765.1
M5921,Summit Air,Travel & Airlines,4511,US,0.0269,High,2022-03-11,1,0,2148081.21
M8781,Prime Store,Electronics & Computers,5732,US,0.0233,Moderate,2022-04-12,2,0,2086319.91
M2964,Nexus Ventures,Grocery & Supermarket,5411,AU,0.0186,Low,2022-04-14,1,0,855791.82
M4071,BlueSky Tech,E-Commerce & Marketplaces,5311,US,0.0224,Extreme,2022-02-02,7,0,139160.83
M2494,Zenith Tech,Healthcare & Wellness,8099,US,0.016,Low,2022-03-14,7,0,820542.32
M1696,Summit Store,Gaming & Virtual Goods,7995,US,0.0326,High,2022-04-04,2,1,273795.72
M6624,Global Hub,Food & Dining,5812,US,0.0226,Low,2022-10-12,2,0,443104.62
M3803,Cyber Foods,Electronics & Computers,5732,FR,0.0203,Low,2020-09-01,2,0,1621756.59
M3140,Titan Solutions,Electronics & Computers,5732,FR,0.0199,Moderate,2023-03-15,1,0,2035253.48
M8025,Summit Logistics,Food & Dining,5812,SG,0.0213,Low,2022-09-23,2,0,1891545.23
M2177,Pulse Retail,Grocery & Supermarket,5411,IN,0.0198,Low,2021-01-03,3,0,2108578.94
M4813,Starlight Pay,Electronics & Computers,5732,US,0.0223,Moderate,2020-07-14,2,0,1490541.87
M8675,Vanguard Mart,Grocery & Supermarket,5411,GB,0.012,Low,2021-03-27,2,0,16670.39
M3569,Horizon Solutions,Electronics & Computers,5732,AU,0.0249,Moderate,2021-03-28,7,0,1269793.13
M5664,Summit Solutions,Electronics & Computers,5732,US,0.0241,Moderate,2023-06-10,2,0,2440597.33
M4405,Alpha Pay,E-Commerce & Marketplaces,5311,US,0.026,Moderate,2022-05-24,7,0,720874.16
M1881,Hyper Store,Crypto & Digital Assets,6051,SG,0.0391,Extreme,2024-08-13,3,1,871516.61
M1562,Vertex Ventures,Healthcare & Wellness,8099,FR,0.0222,Low,2020-02-09,7,0,2243922.97
M5975,Beacon Mart,E-Commerce & Marketplaces,5311,US,0.0216,Moderate,2023-03-16,7,0,191333.34
M9522,Summit Solutions,Travel & Airlines,4511,DE,0.0292,Extreme,2020-12-03,7,0,144122.21
M8829,Hyper Mart,Gaming & Virtual Goods,7995,CA,0.0347,High,2023-10-22,1,1,1568869.84
M6296,Starlight Direct,Gaming & Virtual Goods,7995,US,0.0327,High,2023-10-26,3,0,778228.04
M1433,Swift Pay,Crypto & Digital Assets,6051,CA,0.0408,Extreme,2023-11-05,1,1,308487.43
M8593,BlueSky Logistics,Electronics & Computers,5732,DE,0.0251,Moderate,2022-05-31,3,0,76543.42
M1398,Nova Foods,Financial Services & SaaS,5999,DE,0.0273,Moderate,2020-08-11,2,0,1820161.5
M4059,Prime Ventures,E-Commerce & Marketplaces,5311,US,0.0226,Moderate,2023-10-20,7,0,1669227.52
M9662,Summit Direct,Gaming & Virtual Goods,7995,GB,0.0352,High,2023-01-12,2,0,155395.05
M4196,Pulse Logistics,Financial Services & SaaS,5999,FR,0.0229,Moderate,2021-03-23,1,0,637429.95
M8896,Zenith Logistics,Financial Services & SaaS,5999,US,0.0253,Moderate,2020-07-22,3,0,1435244.68
M1564,SilverLine Solutions,Electronics & Computers,5732,US,0.0241,Moderate,2022-06-30,1,0,1276434.3
M5377,SilverLine Direct,Grocery & Supermarket,5411,US,0.015,Low,2024-01-24,2,0,1073475.34
M3736,Zenith Pay,Electronics & Computers,5732,GB,0.0227,Moderate,2021-10-23,1,0,2068987.09
M7530,Aero Hub,Electronics & Computers,5732,SG,0.0261,Low,2020-09-22,1,0,2445288.84
M7005,Cyber Logistics,Food & Dining,5812,DE,0.0178,Moderate,2020-05-19,2,0,91822.59
M2457,Quantum Direct,Crypto & Digital Assets,6051,US,0.0353,Extreme,2021-05-09,2,1,30885.09
M8298,Cyber Solutions,Gaming & Virtual Goods,7995,US,0.0337,High,2022-10-30,7,0,2273023.73
M1203,Global Pay,E-Commerce & Marketplaces,5311,US,0.0247,Moderate,2020-02-02,2,0,2227640.34
M6747,Pioneer Express,Travel & Airlines,4511,DE,0.028,High,2022-02-28,3,0,1780387.31
M5104,Prime Logistics,E-Commerce & Marketplaces,5311,IN,0.0223,Moderate,2021-08-10,1,0,1664170.26
M9108,Apex Cloud,Electronics & Computers,5732,US,0.0269,Moderate,2020-06-27,2,0,234793.94
M2230,Cyber Holdings,Food & Dining,5812,US,0.0207,Low,2021-11-15,2,0,1753311.81
M8809,Swift Foods,Travel & Airlines,4511,DE,0.0306,High,2021-12-17,2,1,970584.61
M7527,BlueSky Air,Crypto & Digital Assets,6051,DE,0.0385,Low,2024-04-06,7,0,2331322.47
M2662,Quantum Store,E-Commerce & Marketplaces,5311,US,0.0262,Moderate,2020-07-19,2,0,1753515.02
M9227,Prime Hub,Travel & Airlines,4511,US,0.0285,High,2020-04-21,2,0,154829.78
M4873,Beacon Ventures,Grocery & Supermarket,5411,IN,0.0145,Low,2020-11-07,2,0,1359394.09
M6813,Cyber Mart,Grocery & Supermarket,5411,CA,0.017,Low,2020-06-02,2,0,966404.77
M2607,Apex Cafe,Grocery & Supermarket,5411,GB,0.0138,Low,2023-03-13,1,0,1837600.65
M1952,Pulse Tech,E-Commerce & Marketplaces,5311,AU,0.0275,Moderate,2024-08-08,3,0,2123080.19
M3644,Horizon Express,Grocery & Supermarket,5411,SG,0.016,Low,2022-03-08,7,0,1137259.01
M8518,Global Hub,Financial Services & SaaS,5999,FR,0.0288,Moderate,2020-02-16,1,0,171133.94
M8660,Horizon Holdings,Gaming & Virtual Goods,7995,IN,0.0294,High,2024-01-05,1,0,487153.27
M8252,Apex Ventures,Healthcare & Wellness,8099,SG,0.015,Extreme,2022-05-01,2,0,1530641.51
M7559,Cyber Retail,Crypto & Digital Assets,6051,GB,0.0401,Extreme,2020-08-08,2,0,2333395.5
M7980,Nexus Hub,Healthcare & Wellness,8099,SG,0.0159,Low,2023-01-30,7,0,1741188.01
M4341,Prime Tech,E-Commerce & Marketplaces,5311,DE,0.0266,Moderate,2021-11-17,7,0,1642894.61
M5354,SilverLine Mart,Crypto & Digital Assets,6051,DE,0.0376,Extreme,2023-12-07,7,0,1487118.47
M2612,Beacon Express,E-Commerce & Marketplaces,5311,US,0.024,Moderate,2021-10-16,2,0,837289.34
M8238,BlueSky Foods,E-Commerce & Marketplaces,5311,SG,0.0233,Moderate,2023-04-22,2,0,259778.11
M4015,Swift Cafe,Gaming & Virtual Goods,7995,FR,0.0307,High,2020-06-26,2,1,2278195.77
M4703,Nexus Cafe,Healthcare & Wellness,8099,US,0.0198,Low,2020-09-10,1,0,2230177.9
M7449,Hyper Mart,Gaming & Virtual Goods,7995,US,0.03,High,2023-06-18,7,0,1851623.45
M6227,Titan Air,Healthcare & Wellness,8099,US,0.0227,Low,2022-01-31,7,0,87749.89
M9836,Velocity Air,Travel & Airlines,4511,AU,0.0275,High,2023-09-10,2,0,660088.0
M9995,Horizon Air,Crypto & Digital Assets,6051,DE,0.0399,Extreme,2022-07-19,2,1,1009871.0
M8146,Vanguard Hub,E-Commerce & Marketplaces,5311,US,0.024,Moderate,2020-06-30,7,0,359994.26
M8345,Hyper Cafe,Electronics & Computers,5732,IN,0.0258,Moderate,2023-01-04,3,0,282384.16
M8067,Vanguard Hub,E-Commerce & Marketplaces,5311,FR,0.0257,Moderate,2024-09-10,2,0,1939611.58
M2724,Pulse Cloud,Healthcare & Wellness,8099,DE,0.0154,Low,2024-04-02,3,0,1232298.02
M8901,Nova Foods,Gaming & Virtual Goods,7995,DE,0.0353,Extreme,2020-07-13,1,0,675618.08
M4740,Pulse Pay,Travel & Airlines,4511,IN,0.0273,High,2024-04-15,1,1,1373793.24
M3854,Velocity Air,Travel & Airlines,4511,US,0.0304,High,2022-04-16,2,1,1083727.5
M1409,Apex Hub,Grocery & Supermarket,5411,SG,0.0142,Low,2020-12-07,7,0,1981111.84
M9866,Pulse Holdings,Gaming & Virtual Goods,7995,US,0.0364,High,2020-11-07,1,0,1249453.94
M7044,Pulse Store,Food & Dining,5812,US,0.0165,Low,2020-05-01,7,0,2139170.58
M3780,Quantum Hub,Food & Dining,5812,AU,0.0236,Low,2024-05-29,1,0,203665.89
M8907,Quantum Cafe,E-Commerce & Marketplaces,5311,US,0.0215,Moderate,2020-07-13,2,0,758899.49
