dispute_id,transaction_id,customer_id,merchant_id,dispute_date,dispute_reason,disputed_amount,dispute_status,evidence_submitted,chargeback_fee_usd,resolution_date,liability_assigned
DSP204429,TX102492,C23710,M6766,2025-05-10,Product Defective / Unacceptable,100.0,Chargeback Reversed,1,25.0,2025-07-07,Cardholder
DSP204430,TX106984,C88697,M8030,2026-05-01,Product Defective / Unacceptable,1387.1,Under Review,0,15.0,,Pending
DSP204431,TX109456,C19171,M4533,2025-07-22,Subscription Cancelled,1181.75,Pending Evidence,1,20.0,,Pending
DSP204432,TX107658,C34914,M2251,2025-06-02,Credit Not Processed,1045.73,Won - Merchant,1,25.0,2025-07-03,Cardholder
DSP204433,TX110791,C11658,M8371,2025-09-14,Friendly Fraud / Unrecognized,1460.97,Under Review,0,20.0,,Pending
DSP204434,TX255088,C27637,M8985,2025-08-26,Item Not Received,445.39,Pending Evidence,1,15.0,,Pending
DSP204435,TX108936,C46509,M1436,2025-07-26,Item Not Received,1410.81,Under Review,1,15.0,,Pending
DSP204436,TX110992,C74789,M3002,2026-04-12,Item Not Received,881.18,Chargeback Reversed,1,15.0,2026-04-22,Issuing Bank
DSP204437,TX106805,C52753,M9312,2026-03-09,Subscription Cancelled,947.91,Chargeback Reversed,0,50.0,2026-03-16,Cardholder
DSP204438,TX113261,C69429,M9647,2025-10-02,Subscription Cancelled,125.49,Won - Merchant,1,15.0,2025-10-19,Issuing Bank
DSP204439,TX111988,C78765,M2293,2025-09-01,Item Not Received,646.98,Won - Customer,1,15.0,2025-09-13,Payment Processor
DSP204440,TX103246,C19116,M3658,2025-07-28,Fraudulent Transaction,443.65,Chargeback Reversed,0,25.0,2025-09-04,Payment Processor
DSP204441,TX106417,C92242,M3339,2025-10-03,Friendly Fraud / Unrecognized,928.22,Pending Evidence,1,20.0,,Pending
DSP204442,TX103291,C77449,M4084,2025-05-08,Friendly Fraud / Unrecognized,1932.89,Arbitration,1,15.0,2025-07-07,Issuing Bank
DSP204443,TX102037,C71348,M8179,2025-07-23,Credit Not Processed,1340.21,Under Review,1,15.0,,Pending
DSP204444,TX111770,C82641,M4268,2025-04-07,Friendly Fraud / Unrecognized,1345.13,Chargeback Reversed,1,25.0,2025-05-13,Merchant
DSP204445,TX105503,C95256,M6053,2025-09-27,Credit Not Processed,946.22,Won - Merchant,1,15.0,2025-11-15,Cardholder
DSP204446,TX105768,C82309,M8147,2026-04-23,Fraudulent Transaction,1227.21,Pending Evidence,1,15.0,,Pending
DSP204447,TX103477,C94889,M3449,2025-07-08,Fraudulent Transaction,1282.97,Arbitration,1,35.0,2025-09-03,Payment Processor
DSP204448,TX100168,C37938,M4068,2025-06-12,Fraudulent Transaction,1372.93,Won - Merchant,1,20.0,2025-07-14,Cardholder
DSP204449,TX112326,C60019,M7553,2025-12-30,Fraudulent Transaction,1638.0,Won - Merchant,1,35.0,2026-01-10,Cardholder
DSP204450,TX102875,C19807,M1307,2025-05-15,Fraudulent Transaction,1889.59,Chargeback Reversed,1,35.0,2025-06-02,Issuing Bank
DSP204451,TX253054,C39817,M9394,2025-10-31,Subscription Cancelled,1012.3,Under Review,1,35.0,,Pending
DSP204452,TX109883,C72070,M9095,2025-06-25,Subscription Cancelled,993.04,Pending Evidence,1,50.0,,Pending
DSP204453,TX105149,C34957,M7347,2025-05-13,Credit Not Processed,840.53,Won - Customer,1,15.0,2025-05-26,Merchant
DSP204454,TX108617,C41635,M3419,2025-11-01,Fraudulent Transaction,145.16,Arbitration,1,25.0,2025-12-07,Payment Processor
DSP204455,TX110907,C70589,M6554,2026-01-09,Credit Not Processed,84.23,Chargeback Reversed,1,25.0,2026-01-28,Merchant
DSP204456,TX110967,C19545,M3042,2026-03-19,Fraudulent Transaction,1937.53,Pending Evidence,1,20.0,,Pending
DSP204457,TX104017,C94659,M6727,2026-01-31,Duplicate Processing,967.56,Pending Evidence,1,35.0,,Pending
DSP204458,TX103933,C66155,M3868,2025-02-09,Item Not Received,1064.05,Won - Customer,1,20.0,2025-03-17,Merchant
DSP204459,TX105461,C34920,M2374,2025-09-09,Fraudulent Transaction,1152.39,Pending Evidence,0,35.0,,Pending
DSP204460,TX112744,C17944,M7018,2026-04-18,Duplicate Processing,1285.37,Chargeback Reversed,0,25.0,2026-06-17,Merchant
DSP204461,TX113372,C53064,M2108,2026-06-08,Duplicate Processing,217.11,Pending Evidence,1,20.0,,Pending
DSP204462,TX107483,C48684,M6401,2025-07-11,Credit Not Processed,100.0,Under Review,1,35.0,,Pending
DSP204463,TX109399,C62296,M3414,2025-05-30,Item Not Received,1025.68,Chargeback Reversed,1,35.0,2025-07-15,Payment Processor
DSP204464,TX113224,C58368,M6546,2025-10-08,Credit Not Processed,653.23,Won - Customer,1,35.0,2025-11-28,Merchant
DSP204465,TX112279,C88269,M8147,2025-05-30,Duplicate Processing,1593.43,Arbitration,1,15.0,2025-07-10,Cardholder
DSP204466,TX101299,C18564,M4460,2025-12-10,Friendly Fraud / Unrecognized,146.89,Arbitration,1,15.0,2025-12-17,Cardholder
DSP204467,TX114750,C47056,M3828,2025-04-28,Friendly Fraud / Unrecognized,542.57,Arbitration,1,25.0,2025-06-17,Cardholder
DSP204468,TX111256,C41850,M1436,2025-08-15,Duplicate Processing,100.0,Won - Customer,1,15.0,2025-10-05,Merchant
DSP204469,TX287405,C90592,M7034,2025-07-01,Item Not Received,960.67,Won - Merchant,1,25.0,2025-07-23,Cardholder
DSP204470,TX114777,C10053,M2479,2025-08-30,Fraudulent Transaction,415.43,Won - Customer,1,20.0,2025-10-26,Merchant
DSP204471,TX100246,C24953,M2335,2025-06-26,Duplicate Processing,245.48,Arbitration,1,25.0,2025-07-25,Issuing Bank
DSP204472,TX106621,C65519,M5757,2025-03-29,Product Defective / Unacceptable,1175.21,Won - Merchant,1,35.0,2025-04-24,Cardholder
DSP204473,TX102034,C69890,M5458,2025-04-12,Fraudulent Transaction,1887.56,Pending Evidence,1,20.0,,Pending
DSP204474,TX101892,C56025,M3131,2025-06-01,Subscription Cancelled,1150.63,Won - Merchant,1,25.0,2025-06-24,Issuing Bank
DSP204475,TX113357,C54548,M5700,2025-10-22,Subscription Cancelled,174.53,Arbitration,1,25.0,2025-12-09,Merchant
DSP204476,TX100945,C86983,M6150,2026-04-06,Fraudulent Transaction,756.56,Chargeback Reversed,1,25.0,2026-05-19,Merchant
DSP204477,TX102600,C52245,M9641,2025-07-17,Credit Not Processed,100.0,Arbitration,1,25.0,2025-08-23,Merchant
DSP204478,TX106154,C54548,M5703,2025-02-12,Subscription Cancelled,724.98,Pending Evidence,1,35.0,,Pending
DSP204479,TX103472,C75338,M3655,2026-03-22,Subscription Cancelled,491.05,Pending Evidence,0,35.0,,Pending
DSP204480,TX102355,C54057,M7560,2026-03-24,Friendly Fraud / Unrecognized,74.76,Won - Customer,1,15.0,2026-05-14,Merchant
DSP204481,TX108956,C27361,M5668,2025-12-15,Friendly Fraud / Unrecognized,746.69,Under Review,1,15.0,,Pending
DSP204482,TX258198,C57059,M7541,2025-10-19,Subscription Cancelled,418.05,Arbitration,1,25.0,2025-12-09,Merchant
DSP204483,TX110109,C14852,M8170,2026-01-30,Friendly Fraud / Unrecognized,311.68,Pending Evidence,0,35.0,,Pending
DSP204484,TX106547,C92544,M4941,2026-03-01,Subscription Cancelled,1067.58,Pending Evidence,0,25.0,,Pending
DSP204485,TX102904,C17665,M1713,2025-08-18,Fraudulent Transaction,1857.27,Arbitration,1,15.0,2025-09-02,Payment Processor
DSP204486,TX103622,C54587,M3712,2025-07-15,Product Defective / Unacceptable,699.4,Won - Customer,1,25.0,2025-08-08,Merchant
DSP204487,TX110203,C83385,M7566,2025-10-15,Fraudulent Transaction,1663.28,Arbitration,1,35.0,2025-11-21,Issuing Bank
DSP204488,TX105541,C80329,M2548,2025-09-13,Fraudulent Transaction,1811.5,Arbitration,1,50.0,2025-09-23,Merchant
DSP204489,TX112674,C82512,M9443,2025-09-12,Duplicate Processing,1930.84,Won - Merchant,1,50.0,2025-11-08,Cardholder
DSP204490,TX106676,C24201,M2623,2025-03-25,Duplicate Processing,153.93,Won - Customer,1,50.0,2025-04-10,Merchant
DSP204491,TX110903,C46160,M5369,2026-02-02,Duplicate Processing,803.32,Pending Evidence,0,35.0,,Pending
DSP204492,TX106788,C22224,M4893,2026-01-26,Friendly Fraud / Unrecognized,1506.88,Chargeback Reversed,0,20.0,2026-02-23,Issuing Bank
DSP204493,TX113213,C58520,M2108,2025-06-29,Credit Not Processed,100.0,Chargeback Reversed,0,35.0,2025-08-25,Merchant
DSP204494,TX106009,C53309,M1815,2026-03-22,Duplicate Processing,217.4,Pending Evidence,1,35.0,,Pending
DSP204495,TX256493,C14147,M6102,2025-03-08,Subscription Cancelled,416.47,Arbitration,1,50.0,2025-04-15,Payment Processor
DSP204496,TX109484,C80292,M6598,2025-05-11,Product Defective / Unacceptable,768.08,Chargeback Reversed,1,15.0,2025-05-26,Merchant
DSP204497,TX103449,C53687,M7001,2026-01-28,Product Defective / Unacceptable,66.17,Won - Merchant,1,20.0,2026-03-12,Cardholder
DSP204498,TX106308,C14852,M5678,2025-09-30,Subscription Cancelled,1346.95,Arbitration,1,15.0,2025-10-12,Issuing Bank
DSP204499,TX108554,C41566,M3868,2025-06-03,Duplicate Processing,1300.96,Pending Evidence,0,20.0,,Pending
DSP204500,TX100941,C91439,M8292,2026-02-23,Subscription Cancelled,983.17,Won - Merchant,1,35.0,2026-04-13,Cardholder
DSP204501,TX100883,C41963,M9410,2025-08-03,Subscription Cancelled,350.31,Chargeback Reversed,0,25.0,2025-09-16,Issuing Bank
DSP204502,TX108860,C20745,M5700,2025-07-14,Friendly Fraud / Unrecognized,1280.0,Under Review,1,20.0,,Pending
DSP204503,TX284352,C84796,M7630,2025-02-17,Subscription Cancelled,772.97,Won - Merchant,1,25.0,2025-04-10,Cardholder
DSP204504,TX111135,C15229,M9576,2025-12-17,Credit Not Processed,100.0,Arbitration,1,20.0,2026-01-27,Issuing Bank
DSP204505,TX106472,C27786,M2479,2025-04-25,Friendly Fraud / Unrecognized,1778.41,Pending Evidence,1,25.0,,Pending
DSP204506,TX109950,C56357,M2391,2025-10-17,Friendly Fraud / Unrecognized,1749.03,Pending Evidence,0,50.0,,Pending
DSP204507,TX108659,C52487,M6780,2026-01-10,Fraudulent Transaction,400.71,Arbitration,1,50.0,2026-01-29,Payment Processor
DSP204508,TX111946,C39871,M3621,2025-06-22,Product Defective / Unacceptable,100.0,Pending Evidence,1,15.0,,Pending
DSP204509,TX114512,C23069,M8702,2025-02-15,Item Not Received,1398.91,Under Review,1,15.0,,Pending
DSP204510,TX109651,C74038,M2381,2025-12-26,Duplicate Processing,426.55,Under Review,1,20.0,,Pending
DSP204511,TX104612,C62565,M2548,2025-11-28,Duplicate Processing,249.56,Chargeback Reversed,0,50.0,2026-01-12,Issuing Bank
DSP204512,TX105031,C91205,M5700,2025-02-08,Friendly Fraud / Unrecognized,1083.54,Pending Evidence,0,15.0,,Pending
DSP204513,TX112980,C71993,M7081,2025-05-15,Credit Not Processed,510.01,Arbitration,1,20.0,2025-06-05,Payment Processor
DSP204514,TX295326,C19540,M2363,2025-10-09,Duplicate Processing,608.39,Pending Evidence,0,15.0,,Pending
DSP204515,TX108141,C23238,M7326,2025-07-13,Fraudulent Transaction,1851.86,Pending Evidence,1,35.0,,Pending
DSP204516,TX104754,C10942,M8167,2025-06-27,Friendly Fraud / Unrecognized,89.93,Under Review,0,35.0,,Pending
DSP204517,TX109765,C62227,M6952,2025-05-05,Credit Not Processed,1491.8,Under Review,1,15.0,,Pending
DSP204518,TX210767,C21214,M2282,2026-04-27,Product Defective / Unacceptable,316.93,Chargeback Reversed,1,15.0,2026-06-24,Merchant
DSP204519,TX105981,C54057,M8155,2025-05-05,Subscription Cancelled,1702.0,Under Review,1,25.0,,Pending
DSP204520,TX113270,C11607,M6567,2026-05-26,Item Not Received,781.12,Under Review,1,35.0,,Pending
DSP204521,TX100836,C48752,M5458,2025-10-18,Product Defective / Unacceptable,854.69,Chargeback Reversed,1,15.0,2025-11-13,Issuing Bank
DSP204522,TX283368,C56777,M8422,2026-05-05,Friendly Fraud / Unrecognized,167.04,Won - Customer,1,50.0,2026-06-14,Merchant
DSP204523,TX105692,C19508,M3956,2025-03-09,Item Not Received,340.74,Won - Merchant,1,15.0,2025-04-13,Cardholder
DSP204524,TX237669,C77954,M1540,2025-05-07,Credit Not Processed,836.9,Arbitration,1,50.0,2025-06-04,Cardholder
DSP204525,TX110714,C35485,M9633,2026-01-23,Duplicate Processing,1307.42,Arbitration,1,50.0,2026-03-15,Payment Processor
DSP204526,TX289327,C88966,M4779,2026-02-06,Product Defective / Unacceptable,395.3,Under Review,0,50.0,,Pending
DSP204527,TX111751,C30032,M9937,2025-08-17,Friendly Fraud / Unrecognized,404.09,Chargeback Reversed,1,25.0,2025-09-26,Issuing Bank
DSP204528,TX112086,C91691,M1333,2025-06-17,Credit Not Processed,1325.36,Arbitration,1,35.0,2025-08-12,Issuing Bank
DSP204529,TX110570,C25012,M6372,2026-03-29,Fraudulent Transaction,1583.42,Won - Merchant,1,25.0,2026-05-17,Cardholder
DSP204530,TX109349,C64548,M3185,2025-03-30,Friendly Fraud / Unrecognized,1210.03,Pending Evidence,0,15.0,,Pending
DSP204531,TX104716,C48696,M8565,2025-11-05,Friendly Fraud / Unrecognized,154.51,Under Review,1,25.0,,Pending
DSP204532,TX108224,C26540,M6761,2025-12-21,Item Not Received,138.21,Chargeback Reversed,1,20.0,2026-02-18,Cardholder
DSP204533,TX104354,C12799,M2275,2026-01-20,Subscription Cancelled,416.56,Won - Customer,1,35.0,2026-02-25,Payment Processor
DSP204534,TX100358,C93579,M3419,2025-04-07,Product Defective / Unacceptable,1378.25,Arbitration,1,35.0,2025-04-27,Payment Processor
DSP204535,TX101205,C39015,M9576,2025-11-11,Friendly Fraud / Unrecognized,1821.14,Won - Customer,1,20.0,2025-12-13,Merchant
DSP204536,TX248626,C99095,M6495,2026-04-17,Fraudulent Transaction,883.98,Pending Evidence,1,50.0,,Pending
DSP204537,TX100728,C64921,M6908,2025-10-19,Friendly Fraud / Unrecognized,816.04,Won - Customer,1,50.0,2025-11-29,Merchant
DSP204538,TX111703,C41566,M3549,2025-07-16,Duplicate Processing,768.54,Under Review,1,35.0,,Pending
DSP204539,TX105198,C99873,M8167,2026-02-12,Fraudulent Transaction,648.14,Pending Evidence,0,20.0,,Pending
DSP204540,TX112335,C62640,M2264,2025-07-10,Duplicate Processing,363.7,Won - Merchant,1,50.0,2025-08-05,Cardholder
DSP204541,TX101208,C39817,M8159,2026-03-01,Fraudulent Transaction,738.68,Won - Merchant,1,20.0,2026-04-15,Cardholder
DSP204542,TX265438,C98188,M1426,2025-04-07,Item Not Received,1079.47,Under Review,1,50.0,,Pending
DSP204543,TX110310,C80697,M9095,2025-12-28,Credit Not Processed,1609.26,Won - Merchant,1,25.0,2026-02-03,Issuing Bank
DSP204544,TX220972,C42527,M3019,2025-02-13,Credit Not Processed,1135.24,Won - Customer,1,15.0,2025-03-08,Merchant
DSP204545,TX111832,C80282,M7636,2025-10-18,Product Defective / Unacceptable,110.46,Arbitration,1,35.0,2025-11-04,Merchant
DSP204546,TX114468,C50966,M1713,2025-02-20,Item Not Received,336.93,Arbitration,1,50.0,2025-03-28,Issuing Bank
DSP204547,TX108224,C26540,M6761,2026-01-01,Subscription Cancelled,138.21,Under Review,0,50.0,,Pending
DSP204548,TX291086,C29408,M4136,2025-08-05,Subscription Cancelled,354.01,Pending Evidence,1,15.0,,Pending
DSP204549,TX105862,C57447,M8205,2026-01-13,Item Not Received,1345.2,Won - Merchant,1,15.0,2026-02-03,Cardholder
DSP204550,TX110672,C86622,M7843,2026-01-26,Fraudulent Transaction,1882.07,Pending Evidence,1,15.0,,Pending
DSP204551,TX101436,C65936,M1842,2025-05-01,Friendly Fraud / Unrecognized,1414.15,Won - Customer,1,20.0,2025-05-29,Merchant
DSP204552,TX278599,C15721,M2012,2026-01-19,Credit Not Processed,58.33,Arbitration,1,20.0,2026-02-23,Cardholder
DSP204553,TX100993,C30032,M2391,2026-05-04,Fraudulent Transaction,1593.41,Under Review,0,15.0,,Pending
DSP204554,TX105029,C81426,M6780,2025-09-27,Credit Not Processed,964.16,Won - Customer,1,25.0,2025-10-25,Merchant
DSP204555,TX102312,C75909,M8242,2026-04-14,Credit Not Processed,366.07,Pending Evidence,1,20.0,,Pending
DSP204556,TX104135,C97153,M7256,2025-12-07,Duplicate Processing,1474.87,Arbitration,1,50.0,2025-12-21,Payment Processor
DSP204557,TX113690,C94246,M8381,2025-04-02,Item Not Received,382.58,Chargeback Reversed,1,35.0,2025-04-15,Merchant
DSP204558,TX107323,C30585,M7505,2025-12-02,Subscription Cancelled,663.63,Arbitration,1,35.0,2025-12-14,Merchant
DSP204559,TX106415,C54942,M2479,2025-10-05,Subscription Cancelled,761.59,Arbitration,1,50.0,2025-11-04,Merchant
DSP204560,TX200503,C26067,M8349,2025-06-14,Friendly Fraud / Unrecognized,844.95,Arbitration,1,50.0,2025-07-25,Cardholder
DSP204561,TX107569,C44973,M1502,2025-12-13,Product Defective / Unacceptable,100.0,Won - Customer,1,35.0,2026-01-15,Merchant
DSP204562,TX113459,C38477,M2438,2026-02-26,Credit Not Processed,1485.23,Won - Customer,1,35.0,2026-04-08,Merchant
DSP204563,TX104228,C78937,M6381,2025-12-24,Friendly Fraud / Unrecognized,1682.28,Pending Evidence,1,50.0,,Pending
DSP204564,TX247106,C96951,M6848,2025-03-28,Duplicate Processing,1178.23,Won - Merchant,1,20.0,2025-05-15,Cardholder
DSP204565,TX100887,C94518,M3828,2025-08-03,Duplicate Processing,892.58,Pending Evidence,0,20.0,,Pending
DSP204566,TX106108,C43466,M7081,2025-09-27,Friendly Fraud / Unrecognized,119.78,Pending Evidence,1,20.0,,Pending
DSP204567,TX107459,C31178,M7878,2025-10-02,Fraudulent Transaction,544.42,Under Review,1,15.0,,Pending
DSP204568,TX107984,C70552,M9452,2026-03-28,Subscription Cancelled,1454.93,Won - Merchant,1,50.0,2026-04-26,Cardholder
DSP204569,TX108282,C61645,M3827,2025-04-18,Product Defective / Unacceptable,689.03,Won - Customer,1,25.0,2025-05-25,Merchant
DSP204570,TX264463,C21800,M5369,2025-08-28,Friendly Fraud / Unrecognized,586.02,Won - Customer,1,50.0,2025-10-09,Merchant
DSP204571,TX107897,C20328,M7524,2025-09-02,Product Defective / Unacceptable,948.68,Arbitration,1,20.0,2025-09-28,Payment Processor
DSP204572,TX112878,C64524,M6567,2025-09-20,Item Not Received,1163.76,Pending Evidence,1,15.0,,Pending
DSP204573,TX274188,C88513,M1883,2025-07-18,Friendly Fraud / Unrecognized,1266.49,Chargeback Reversed,0,35.0,2025-07-27,Payment Processor
DSP204574,TX110923,C25194,M2858,2026-03-12,Fraudulent Transaction,1660.15,Won - Merchant,1,35.0,2026-04-29,Issuing Bank
DSP204575,TX113706,C99974,M6062,2026-01-11,Fraudulent Transaction,1820.75,Arbitration,1,50.0,2026-01-26,Cardholder
DSP204576,TX107844,C45720,M7272,2025-12-05,Subscription Cancelled,1531.53,Arbitration,1,25.0,2025-12-18,Issuing Bank
DSP204577,TX112017,C41635,M2063,2026-03-28,Item Not Received,219.27,Won - Customer,1,20.0,2026-05-17,Merchant
DSP204578,TX234184,C57523,M7697,2026-01-10,Duplicate Processing,252.82,Under Review,0,35.0,,Pending
DSP204579,TX102503,C13761,M2479,2025-03-10,Item Not Received,102.57,Won - Customer,1,25.0,2025-04-20,Payment Processor
DSP204580,TX114530,C68028,M6626,2025-06-11,Item Not Received,1700.44,Arbitration,1,35.0,2025-07-29,Payment Processor
DSP204581,TX112269,C63545,M6736,2026-05-01,Duplicate Processing,1142.55,Won - Customer,1,25.0,2026-05-25,Merchant
DSP204582,TX105777,C85880,M1715,2025-07-03,Fraudulent Transaction,704.05,Won - Merchant,1,25.0,2025-08-11,Cardholder
DSP204583,TX282134,C87620,M3128,2025-04-06,Credit Not Processed,702.75,Arbitration,1,35.0,2025-04-21,Issuing Bank
DSP204584,TX102595,C81426,M8381,2025-07-09,Duplicate Processing,159.82,Under Review,0,35.0,,Pending
DSP204585,TX106584,C81426,M6461,2025-09-06,Subscription Cancelled,1265.72,Won - Customer,1,20.0,2025-09-13,Merchant
DSP204586,TX104552,C30676,M4524,2025-06-08,Fraudulent Transaction,1696.16,Won - Customer,1,25.0,2025-07-13,Merchant
DSP204587,TX114210,C19329,M3658,2025-07-02,Duplicate Processing,834.18,Chargeback Reversed,0,15.0,2025-07-15,Cardholder
DSP204588,TX100123,C37535,M7018,2025-12-24,Fraudulent Transaction,90.14,Under Review,1,20.0,,Pending
DSP204589,TX107992,C81482,M7566,2025-10-22,Item Not Received,100.0,Won - Merchant,1,50.0,2025-12-18,Issuing Bank
DSP204590,TX101988,C99974,M3655,2025-10-07,Subscription Cancelled,649.62,Chargeback Reversed,0,20.0,2025-12-04,Cardholder
DSP204591,TX104616,C38305,M9584,2026-05-14,Item Not Received,100.0,Pending Evidence,1,20.0,,Pending
DSP204592,TX102911,C37460,M8259,2026-05-16,Subscription Cancelled,255.82,Won - Customer,1,20.0,2026-06-22,Payment Processor
DSP204593,TX109123,C54424,M5128,2025-03-29,Subscription Cancelled,1405.81,Arbitration,1,20.0,2025-05-26,Issuing Bank
DSP204594,TX111289,C69186,M8702,2025-02-17,Credit Not Processed,88.74,Chargeback Reversed,1,15.0,2025-04-13,Cardholder
DSP204595,TX111731,C47056,M6262,2025-09-18,Friendly Fraud / Unrecognized,1448.42,Pending Evidence,1,35.0,,Pending
DSP204596,TX106509,C30585,M2293,2025-12-30,Duplicate Processing,684.05,Arbitration,1,25.0,2026-01-06,Merchant
DSP204597,TX107413,C82340,M4674,2025-10-26,Product Defective / Unacceptable,872.9,Chargeback Reversed,0,15.0,2025-12-03,Cardholder
DSP204598,TX113832,C66333,M9626,2025-02-11,Credit Not Processed,80.47,Pending Evidence,0,20.0,,Pending
DSP204599,TX105282,C52823,M4176,2025-08-12,Fraudulent Transaction,100.0,Arbitration,1,25.0,2025-09-26,Payment Processor
DSP204600,TX110543,C24953,M6072,2025-05-18,Subscription Cancelled,1755.96,Won - Customer,1,50.0,2025-05-31,Merchant
DSP204601,TX107207,C35443,M9176,2025-03-20,Subscription Cancelled,189.85,Arbitration,1,20.0,2025-05-18,Merchant
DSP204602,TX238840,C20474,M4074,2025-07-19,Friendly Fraud / Unrecognized,765.26,Chargeback Reversed,0,25.0,2025-08-09,Payment Processor
DSP204603,TX101565,C60205,M2684,2025-02-07,Fraudulent Transaction,576.79,Arbitration,1,35.0,2025-03-27,Cardholder
DSP204604,TX112681,C73242,M4918,2025-06-18,Product Defective / Unacceptable,1184.72,Won - Customer,1,35.0,2025-07-22,Merchant
DSP204605,TX216933,C98039,M4005,2025-05-17,Credit Not Processed,94.71,Under Review,1,15.0,,Pending
DSP204606,TX200840,C31567,M5781,2025-05-21,Subscription Cancelled,345.45,Won - Customer,1,35.0,2025-06-21,Merchant
DSP204607,TX100776,C32838,M5757,2026-01-29,Item Not Received,699.33,Chargeback Reversed,0,35.0,2026-02-22,Issuing Bank
DSP204608,TX106269,C86720,M7484,2025-12-03,Friendly Fraud / Unrecognized,1658.3,Under Review,1,50.0,,Pending
